OBJECTID,Class_Name,FLAB,FLAC,FLAL,FLBA,FLBC,FLBI,FLCB,FLCE,FLCK,FLCO,FLCR,FLDB,FLDC,FLDT,FLFD,FLFG,FLFL,FLFM,FLFP,FLJA,FLJD,FLKD,FLKL,FLKW,FLLK,FLLO,FLMI,FLMT,FLNA,FLNP,FLNR,FLPE,FLPI,FLPR,FLPS,FLSA,FLSB,FLSC,FLSM,FLSP,FLSR,FLST,FLTA,FLTT,FLVE,FLWP
119,Developed Open Space to Estuarine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Developed Open Space to Unconsolidated Shore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Developed Open Space to Bare Land,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Developed Open Space to Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Developed Open Space to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Developed Open Space to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Developed Open Space to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Developed Open Space to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Cultivated to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Cultivated to High Intensity Developed,0,0,23,31,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,124,0,0,0,0,0,0,0,20,0,0,0,33,0,0,0,0,0,0,0,0,0,0,7,0,349
129,Cultivated to Medium Intensity Developed,0,0,171,159,0,0,0,0,0,0,0,0,0,0,0,0,0,302,7,0,267,0,0,0,0,0,0,0,249,0,0,0,243,0,0,0,12,0,2,0,0,1,0,30,0,5167
130,Cultivated to Low Intensity Developed,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,618,75,0,233,0,0,0,0,0,0,0,583,0,0,0,174,0,0,0,142,0,3,0,0,4,0,108,1,5157
131,Cultivated to Developed Open Space,0,0,32,25,0,0,87,0,0,0,0,0,0,0,0,0,0,392,36,1,579,0,0,0,0,0,0,0,147,0,0,0,127,0,0,0,172,0,1,0,0,0,0,35,0,3001
132,Cultivated to Cultivated,3,120,84281,18831,127,0,5022,0,140,2044,0,146,0,27,0,11716,2834,1408,115929,77,43444,1491,0,0,0,164,233,43,838,0,0,32,2173,3805,0,151,45056,0,5994,0,5215,11500,0,27206,1719,38337
133,Cultivated to Pasture/Hay,0,0,292,27,0,0,0,0,0,5,0,0,0,0,0,0,0,26,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,8,40,0,0,0,0
134,Cultivated to Grassland,0,0,156,24,0,0,27,0,0,0,0,0,0,1,0,0,0,92,29,0,3,0,0,0,0,0,0,0,32,0,0,1,1,0,0,0,122,0,0,0,6,16,0,10,0,445
135,Cultivated to Deciduous Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Cultivated to Evergreen Forest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
137,Cultivated to Mixed Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Cultivated to Scrub/Shrub,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,52,98,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,76
139,Cultivated to Palustrine Forested Wetland,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,150,532,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,9,0,385
140,Cultivated to Palustrine Scrub/Shrub Wetland,0,0,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,162,89,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,394,0,0,0,0,0,0,2,0,596
141,Cultivated to Palustrine Emergent Wetland,0,0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,86,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,117,0,0,0,0,0,0,3,0,468
142,Cultivated to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Cultivated to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Cultivated to Estuarine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Cultivated to Unconsolidated Shore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Cultivated to Bare Land,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,1175
147,Cultivated to Water,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,17,0,0,0,125,0,0,0,0,0,0,0,0,0,0,1,0,653
148,Cultivated to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
149,Cultivated to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Cultivated to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Cultivated to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Pasture/Hay to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,Pasture/Hay to High Intensity Developed,102,0,451,502,0,0,0,0,0,163,8,0,2,0,3,0,458,142,238,0,172,52,0,0,0,0,3,0,54,360,189,0,0,184,0,0,60,0,0,113,464,241,933,9,149,231
154,Pasture/Hay to Medium Intensity Developed,268,0,1954,1838,0,0,1,0,0,1155,246,0,6,0,8,6,1099,587,701,0,507,89,0,0,0,0,31,0,295,1293,947,1,198,531,0,0,143,0,0,189,1574,937,966,32,1058,1311
155,Pasture/Hay to Low Intensity Developed,764,0,2289,2031,4,0,9,0,0,1520,946,0,5,0,4,11,1019,989,2550,41,835,154,0,0,0,0,54,0,464,1127,1649,4,703,488,0,0,859,0,0,184,1658,1406,838,64,1123,3121
156,Pasture/Hay to Developed Open Space,482,0,2046,1708,9,0,257,0,0,1372,889,0,21,0,2,32,362,544,3417,231,804,117,0,0,0,0,20,0,461,1110,1173,47,856,390,0,0,1077,0,0,82,938,1244,774,134,686,5620
157,Pasture/Hay to Cultivated,0,0,289,123,0,0,0,0,0,65,0,0,0,0,0,0,7,5,53,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1153,0,0,1958,0,0,0,6,2,0,28,1187,82
158,Pasture/Hay to Pasture/Hay,18184,72,51812,21709,2320,0,1364,0,3346,12017,20457,2819,0,0,0,10325,1423,2157,21732,2976,15678,19,0,0,0,0,580,1131,1864,4150,14404,1526,16554,18635,20,3460,27870,0,1409,4,30288,5051,1997,309,14599,806
159,Pasture/Hay to Grassland,173,0,1318,350,0,0,3,0,0,661,167,0,0,0,16,4,5,89,164,0,68,0,0,0,0,0,19,0,32,184,277,3,4,146,0,0,616,0,0,0,205,91,141,25,318,185
160,Pasture/Hay to Deciduous Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Pasture/Hay to Evergreen Forest,0,0,22,2,0,0,3,0,0,4,8,0,0,0,0,0,3,5,16,0,1,0,0,0,0,0,0,0,3,10,7,3,1,47,2,0,6,0,0,0,23,5,0,0,45,1
162,Pasture/Hay to Mixed Forest,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
163,Pasture/Hay to Scrub/Shrub,157,0,325,35,0,0,6,0,0,69,128,0,0,0,0,14,8,25,289,0,48,1,0,0,0,0,17,0,26,79,50,0,11,143,1,0,558,0,0,3,89,44,30,0,764,64
164,Pasture/Hay to Palustrine Forested Wetland,0,0,1,27,7,0,13,0,0,8,0,0,0,0,0,0,0,51,104,0,151,0,0,0,0,0,0,0,6,32,1,3,0,0,4,0,305,0,0,0,5,2,0,0,59,105
165,Pasture/Hay to Palustrine Scrub/Shrub Wetland,5,0,947,487,0,0,0,0,0,573,2,0,0,0,0,3,181,51,680,0,485,10,0,0,0,0,1,0,86,146,98,8,1,244,0,0,3003,0,0,7,469,201,116,14,627,245
166,Pasture/Hay to Palustrine Emergent Wetland,1,0,393,227,7,0,1,0,0,275,5,0,0,0,0,3,158,45,249,0,493,0,0,0,0,0,0,0,156,76,65,12,17,339,8,0,554,0,0,4,471,105,51,35,313,201
167,Pasture/Hay to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
168,Pasture/Hay to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
169,Pasture/Hay to Estuarine Emergent Wetland,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,16,0,0,1,0,0,3,0,1,0,4,0,0
170,Pasture/Hay to Unconsolidated Shore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,Pasture/Hay to Bare Land,152,0,239,31,0,0,0,0,0,102,99,0,0,0,55,0,0,0,25,0,13,0,0,0,0,0,0,0,70,55,497,0,0,77,0,0,48,0,0,2,5,8,3,4,12,21
172,Pasture/Hay to Water,0,0,254,227,0,0,8,0,0,83,0,0,0,0,0,0,29,30,42,0,21,0,0,0,0,0,3,0,70,53,10,6,143,154,1,0,98,0,0,4,331,73,6,2,88,81
173,Pasture/Hay to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
174,Pasture/Hay to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,Pasture/Hay to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,Pasture/Hay to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Grassland to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,Grassland to High Intensity Developed,0,62,21,35,4,0,0,0,0,1,0,1,4,0,1,0,60,0,1,14,1,12,0,3,0,0,0,0,2,4,21,1,0,3,1,11,2,1,0,8,2,16,1,8,18,13
179,Grassland to Medium Intensity Developed,0,108,76,332,31,0,24,0,1,96,0,36,10,0,2,40,81,18,7,98,27,19,0,23,0,0,0,35,16,11,148,25,49,2,10,33,2,0,3,10,23,248,6,4,76,508
180,Grassland to Low Intensity Developed,3,158,118,357,50,0,117,0,24,83,0,260,12,0,2,366,56,53,10,344,27,24,0,9,0,0,2,110,43,11,87,65,179,5,32,110,9,2,123,2,17,158,1,12,70,277
181,Grassland to Developed Open Space,16,64,48,388,93,0,611,0,0,77,6,319,4,0,0,144,31,10,25,102,7,8,0,0,0,0,0,62,29,6,45,117,248,1,15,15,9,24,2,8,11,31,1,3,33,36
182,Grassland to Cultivated,0,0,18,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1,0,0,0,0,0,0,0,0,0
183,Grassland to Pasture/Hay,0,1,0,88,2,0,12,0,0,14,0,7,0,0,0,6,0,0,0,80,0,0,0,0,0,0,0,1,7,0,0,4,0,1,0,21,1,0,0,0,4,10,1,0,0,0
184,Grassland to Grassland,7187,1199,13975,6377,1837,209,5905,33,3985,4661,9048,9231,810,13,1096,14429,1824,2007,7213,7759,4387,1229,148,399,511,6858,3416,9329,2055,1741,4410,9083,6870,6195,2219,5761,7911,426,8835,815,6368,4039,4046,2131,7218,2643
185,Grassland to Deciduous Forest,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186,Grassland to Evergreen Forest,0,15,0,0,100,0,956,0,0,16,0,51,3,0,0,125,8,3,11,6,1,4,0,0,0,0,34,358,0,2,0,217,29,4,158,69,31,0,17,1,3,4,0,0,7,0
187,Grassland to Mixed Forest,0,0,0,0,10,0,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0
188,Grassland to Scrub/Shrub,0,425,34,8,522,0,399,0,161,6,129,2162,10,0,0,1583,27,5,6,1954,7,7,0,0,0,0,48,3153,4,3,0,12,844,4,124,2265,44,0,4606,2,9,14,3,0,4,20
189,Grassland to Palustrine Forested Wetland,0,76,5,19,6,0,1,0,1,61,0,2,6,0,0,11,39,9,99,127,6,10,0,0,0,0,4,131,12,3,0,0,0,7,6,41,24,0,101,3,15,11,12,1,13,17
190,Grassland to Palustrine Scrub/Shrub Wetland,0,74,42,135,4,0,0,0,1,25,0,43,4,0,0,12,37,9,19,41,18,17,0,0,0,0,0,10,15,6,0,33,21,12,42,28,33,0,194,8,19,31,1,0,18,37
191,Grassland to Palustrine Emergent Wetland,0,91,35,77,1,0,0,0,3,42,0,26,4,0,0,42,34,28,12,118,22,27,0,0,0,0,0,74,7,6,2,3,0,51,1,29,60,0,193,2,31,39,4,3,19,30
192,Grassland to Estuarine Forested Wetland,0,3,0,0,0,0,0,0,0,0,0,0,28,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,Grassland to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Grassland to Estuarine Emergent Wetland,0,21,0,0,0,0,0,0,0,0,0,8,2,0,0,29,0,0,0,110,0,0,0,0,0,0,0,14,0,0,0,0,8,0,1,43,0,3,32,0,0,0,0,0,0,0
195,Grassland to Unconsolidated Shore,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,48,0,0,0,0,0,0,0,1,0,0,0,1,11,0,3,3,0,0,0,0,0,0,0,0,0,0
196,Grassland to Bare Land,8,70,110,6,156,0,75,0,1,4,72,226,0,3,0,129,0,0,5,790,0,0,0,13,0,0,0,69,25,5,27,22,99,9,120,27,21,3,0,54,3,0,2,8,36,25
197,Grassland to Water,0,0,0,107,19,0,11,0,0,14,0,14,3,0,0,4,5,8,0,211,4,0,0,1,0,0,0,8,0,1,16,14,34,0,16,59,0,1,0,0,0,1,0,0,15,37
198,Grassland to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
199,Grassland to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,Grassland to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Grassland to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,Deciduous Forest to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Deciduous Forest to High Intensity Developed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Deciduous Forest to Medium Intensity Developed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Deciduous Forest to Low Intensity Developed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206,Deciduous Forest to Developed Open Space,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,Deciduous Forest to Cultivated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,Deciduous Forest to Pasture/Hay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,Deciduous Forest to Grassland,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
210,Deciduous Forest to Deciduous Forest,4546,86,2189,49,47,477,232,0,10,62,3420,135,25,0,3,125,12,73,370,304,117,144,2,0,0,2919,341,619,40,366,1714,426,94,64,56,938,93,3,15570,26,279,158,813,10,1631,18
211,Deciduous Forest to Evergreen Forest,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,58,0,0,3,0,0,0,0,0,0,0
212,Deciduous Forest to Mixed Forest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
213,Deciduous Forest to Scrub/Shrub,0,0,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,72,0,0,260,0,0,0,0,0,0,0
214,Deciduous Forest to Palustrine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
215,Deciduous Forest to Palustrine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
216,Deciduous Forest to Palustrine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
217,Deciduous Forest to Estuarine Forested Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,Deciduous Forest to Estuarine Scrub/Shrub Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,Deciduous Forest to Estuarine Emergent Wetland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,Deciduous Forest to Unconsolidated Shore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,Deciduous Forest to Bare Land,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,Deciduous Forest to Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,Deciduous Forest to Palustrine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,Deciduous Forest to Estuarine Aquatic Bed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,Deciduous Forest to Tundra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,Deciduous Forest to Snow/Ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,Evergreen Forest to Unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,Evergreen Forest to High Intensity Developed,0,0,0,0,116,0,63,0,0,0,0,85,0,0,0,31,0,0,0,301,0,0,0,0,0,0,0,33,0,0,0,224,58,0,0,23,0,0,1,0,0,0,0,0,0,0
229,Evergreen Forest to Medium Intensity Developed,0,6,0,0,616,0,297,0,12,0,5,444,0,0,0,322,0,0,0,1462,0,0,0,0,0,0,0,157,0,0,3,386,277,0,30,182,0,0,3,0,0,0,0,0,0,1
230,Evergreen Forest to Low Intensity Developed,53,24,0,0,1070,0,628,0,148,1,55,1606,0,0,0,3099,0,0,0,2040,1,0,0,0,0,0,0,633,0,0,62,567,734,0,169,549,0,0,24,0,0,0,0,0,0,2
231,Evergreen Forest to Developed Open Space,0,25,1,0,429,0,512,0,33,0,35,1271,0,0,0,2246,0,0,0,1175,384,0,0,0,0,0,0,286,0,0,38,400,752,0,159,361,0,0,1,0,0,0,0,0,0,0
232,Evergreen Forest to Cultivated,0,0,0,0,20,0,13,0,6,0,0,89,0,0,0,120,0,0,0,1,0,0,0,0,0,0,0,49,0,0,0,0,292,0,0,35,0,0,8,0,0,0,0,0,0,0
233,Evergreen Forest to Pasture/Hay,0,1,0,0,196,0,32,0,117,0,0,1006,0,0,0,497,0,0,0,45,0,0,0,0,0,0,0,43,0,0,0,80,990,0,0,297,0,0,0,0,0,0,0,0,0,0
234,Evergreen Forest to Grassland,3,40,1,0,1004,0,3784,0,3520,7,0,2753,2,0,0,8283,0,0,0,1526,0,0,0,0,0,4585,0,5404,0,0,37,717,2552,0,1501,3577,2,0,813,0,0,0,3,0,0,2
235,Evergreen Forest to Deciduous Forest,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12,0,0,0,58,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,21,0,0,40,0,0,0,0,0,0,0
236,Evergreen Forest to Evergreen Forest,78976,31557,19891,2913,49852,1407,93434,48,50245,11760,100285,80151,4045,0,207,142389,3115,4716,16387,72277,16194,21692,38,72,20,14371,10662,103278,4266,28731,29124,29548,130262,10216,38370,58523,19862,255,125941,4823,12182,13148,20654,451,19613,1428
237,Evergreen Forest to Mixed Forest,0,1,0,0,8,0,7,0,0,0,0,18,0,0,0,113,0,0,0,33,0,0,0,0,0,0,0,125,0,0,0,7,5,0,3,9,0,0,63,0,0,0,0,0,0,0
238,Evergreen Forest to Scrub/Shrub,590,51,8,0,7137,0,3579,0,3926,1,77,7752,0,0,0,10670,0,0,0,2526,5,0,0,0,0,0,0,14693,0,1,2389,86,3957,0,793,3567,3,0,2304,0,0,0,0,0,0,2
239,Evergreen Forest to Palustrine Forested Wetland,0,0,0,0,24,0,6,0,122,0,0,62,0,0,0,1,0,0,0,132,0,0,0,0,0,0,0,476,0,0,0,17,0,0,24,78,0,0,0,0,0,0,0,0,0,0
